dispatch_id,donor_id,request_id,dispatched_at,target,is_exact_blood_match,is_blood_compatible,is_universal_donor,donor_is_verified,donor_is_eligible,donor_is_available,donor_response_rate,donor_history_count,donor_positive_responses,days_since_last_donation,dispatch_hour,dispatch_day_of_week,is_weekend,is_night_dispatch,is_business_hours,requested_quantity,urgency_level,is_resource_blood
f3da059e-8fda-4b1f-a7c0-fed15ae3a6ae,0f0a17e5-ee39-4b55-89bf-da47d9347eab,481d1e57-2d88-4caa-82a7-cb7c11f8cf42,2025-01-26T06:00:00,0,0,0,0,1,1,0,0.0,2,0,72.0,6,6,1,0,0,3.0,2,1
1e89ee64-506e-4924-bd25-dc2be44d5543,2fe42234-9f74-4aa2-8d63-a0c3cf398172,481d1e57-2d88-4caa-82a7-cb7c11f8cf42,2025-01-26T06:03:00,1,1,1,0,0,0,1,1.0,3,3,138.0,6,6,1,0,0,3.0,2,1
5986c146-5e3e-4415-93f1-2e0523fa4d12,a1aa727a-9750-4916-9300-dd333ae653cc,481d1e57-2d88-4caa-82a7-cb7c11f8cf42,2025-01-26T06:07:00,1,1,1,0,0,0,0,1.0,1,1,170.0,6,6,1,0,0,3.0,2,1
7a679f7a-0dbc-463d-ba91-2e66870a3917,3b128aa7-53a1-48cc-ba33-cd0df14eac90,c55aff68-a49c-4fdc-9ee1-74505dacf71b,2025-01-26T12:37:00,1,0,0,0,1,1,0,0.0,0,0,276.0,12,6,1,0,0,2.0,2,0
aec22524-3006-4901-b14e-99791db928c3,5363b68d-8ce8-4929-9246-6d22798f9caf,c55aff68-a49c-4fdc-9ee1-74505dacf71b,2025-01-26T12:45:00,1,0,0,0,1,1,1,0.0,0,0,71.0,12,6,1,0,0,2.0,2,0
57e37f6d-f8ca-4558-8165-8fea5d4c45fe,4cad0555-38c1-454b-8686-939facccb986,c55aff68-a49c-4fdc-9ee1-74505dacf71b,2025-01-26T12:48:00,1,1,1,0,1,1,1,0.0,0,0,242.0,12,6,1,0,0,2.0,2,0
f45f8cbf-f6f4-4ff3-8b13-add41f258f44,4b4303f9-d680-4320-80ac-0fc7377998df,c55aff68-a49c-4fdc-9ee1-74505dacf71b,2025-01-26T12:50:00,0,0,0,0,1,1,1,1.0,2,2,137.0,12,6,1,0,0,2.0,2,0
960a3a02-1d75-4610-986e-0b190d125d5c,3f72d86e-c11c-497f-b6d0-5f2e08b013cd,f055db90-8a35-4f41-a8a0-b45169b6159a,2025-01-26T15:29:00,1,0,0,0,0,1,1,0.5,2,1,129.0,15,6,1,0,0,4.0,2,0
5f54e3da-6e77-4940-9405-9928218a9f19,2c1091c3-2c2e-4305-8524-f2651ddbea75,f055db90-8a35-4f41-a8a0-b45169b6159a,2025-01-26T15:32:00,0,0,0,0,1,1,1,1.0,1,1,643.0,15,6,1,0,0,4.0,2,0
ef7ebe67-7f82-4cf7-9bc1-610d17557336,03eeb252-1e41-4f67-91f0-687b64393568,d3a412a4-1617-48eb-b603-6402cfc51362,2025-01-26T17:05:00,1,1,1,0,1,1,1,0.8,5,4,114.0,17,6,1,0,0,4.0,2,1
8e5769d6-6834-4d14-8248-fc60c7fa3504,0bd74d79-c6ed-4e86-a612-e698b486ec29,d3a412a4-1617-48eb-b603-6402cfc51362,2025-01-26T17:07:00,1,0,1,0,1,1,1,1.0,2,2,427.0,17,6,1,0,0,4.0,2,1
98826684-b3ae-44a8-b8db-57ffe9f7fe18,626cbf28-4c14-4dc1-a51b-9a94ba59000e,ea48e52d-91f6-4f54-b2a7-b393ec46130d,2025-01-26T23:36:00,0,0,0,0,1,0,0,0.5,2,1,365.0,23,6,1,1,0,6.0,1,1
795139e9-f3b4-4837-a40a-4f9257d66ead,bfe8f73a-9210-4c1c-b628-3cea7b8977ae,ea48e52d-91f6-4f54-b2a7-b393ec46130d,2025-01-26T23:40:00,0,0,0,0,1,1,0,0.0,1,0,365.0,23,6,1,1,0,6.0,1,1
7f5bd4e4-79da-43d9-b50e-e59de09b9913,f2f92179-5d28-4944-970e-4735cb6d6a92,ea48e52d-91f6-4f54-b2a7-b393ec46130d,2025-01-26T23:41:00,1,0,0,0,1,1,0,0.5,2,1,114.0,23,6,1,1,0,6.0,1,1
cce05c52-9d89-4067-b785-a76e22b5198f,265b1191-c474-4c10-b744-2accb997520e,ea48e52d-91f6-4f54-b2a7-b393ec46130d,2025-01-26T23:44:00,1,0,0,0,1,1,1,0.8,5,4,259.0,23,6,1,1,0,6.0,1,1
7e4457e3-71e6-421a-835a-864d5c650b56,1d67536a-01f8-430f-8e5d-331ea756ad1c,f8bbe59b-30b3-4e9f-9eb5-c896a441ffae,2025-01-27T01:53:00,1,0,0,0,1,1,1,0.5,2,1,59.0,1,0,0,1,0,6.0,2,1
6d9a104b-a4cf-4d57-b994-079466263e0a,ef2b35e1-aedc-4a84-a9b0-5f90c4eca927,f8bbe59b-30b3-4e9f-9eb5-c896a441ffae,2025-01-27T01:56:00,0,0,0,0,1,1,0,0.0,0,0,365.0,1,0,0,1,0,6.0,2,1
31aa80d9-63dd-42b7-a1c2-0195f9d410ce,03eeb252-1e41-4f67-91f0-687b64393568,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:33:00,1,0,0,0,1,1,1,0.8333,6,5,115.0,2,0,0,1,0,3.0,1,0
54c8a2cc-836e-4952-8c15-574816a90ef8,d2fbf799-2a03-4408-8c26-4fc239c5d4fc,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:33:00,1,0,1,0,1,0,1,1.0,1,1,142.0,2,0,0,1,0,3.0,1,0
606d39e1-eca4-46b1-99b0-f512a64d8589,979e4feb-883b-4b84-a316-add5625c20c0,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:33:00,1,0,1,0,1,1,1,1.0,2,2,65.0,2,0,0,1,0,3.0,1,0
d79e5ce8-d4d5-438f-8f1f-7d5509a265cb,b16f7848-a2a4-4c2c-8a3b-0bf76ecdf857,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:33:00,1,0,1,0,0,1,1,1.0,2,2,365.0,2,0,0,1,0,3.0,1,0
5a9104d8-60bc-44ca-ab3b-390d6e719d85,fe02ea3a-03d9-4d57-94a7-47e4a11e404f,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:35:00,1,1,1,0,1,1,1,0.0,1,0,395.0,2,0,0,1,0,3.0,1,0
e55c1eac-e2e5-4ce9-b4aa-dd4fba9f4baa,7689a61a-5823-4dd9-8e3c-29c2d4415219,2c09f623-7de7-410d-802c-f2fd1d61d3e7,2025-01-27T02:35:00,1,0,0,0,1,1,0,1.0,3,3,365.0,2,0,0,1,0,3.0,1,0
105e8002-88dd-4c47-9b0c-be7a072eefbc,eda6ff35-1d22-4a35-b25d-3279ba02175c,2811d748-4b87-485a-818b-fb0741497d60,2025-01-27T03:39:00,0,0,0,0,1,1,0,0.3333,3,1,60.0,3,0,0,1,0,3.0,3,1
dfb2cd54-58e7-4b57-8757-16dddcf983be,12fc0202-67a8-417a-a936-b348c6432014,2811d748-4b87-485a-818b-fb0741497d60,2025-01-27T03:40:00,0,1,1,0,0,1,1,0.0,0,0,365.0,3,0,0,1,0,3.0,3,1
9f7f3d38-b0db-4772-9100-33fd75a9d477,2fc6a399-7cab-4c0f-b2eb-9ae8bc2e8ef3,2811d748-4b87-485a-818b-fb0741497d60,2025-01-27T03:43:00,0,0,0,0,1,1,0,0.0,0,0,103.0,3,0,0,1,0,3.0,3,1
727c7498-73f6-4881-a2c2-58bd4a900664,02fee361-2aed-4d3b-a7f5-6649d00e35ff,8978a7ec-48fb-4bae-b37c-fa540747d248,2025-01-27T04:53:00,0,0,1,1,1,1,0,0.6667,3,2,234.0,4,0,0,1,0,4.0,3,0
c409ef63-30e2-4fe0-a69e-dbe9c086a5a4,2bc00f4d-1415-492e-ab45-855a39d62175,8978a7ec-48fb-4bae-b37c-fa540747d248,2025-01-27T04:57:00,1,0,1,0,1,0,1,1.0,4,4,137.0,4,0,0,1,0,4.0,3,0
0f37635a-d4a5-47ad-835b-7c72b65add0a,254d3521-ee04-45e3-b379-b02a667ace0c,1f9593ba-a436-4d11-93db-57bd305d4c6a,2025-01-27T06:38:00,1,0,0,0,1,1,1,0.0,0,0,365.0,6,0,0,0,0,6.0,2,1
aac87134-aa8a-48db-8157-ddc0673dd700,003d6f49-5fb1-4dd6-a54d-b1bc078eb57e,1f9593ba-a436-4d11-93db-57bd305d4c6a,2025-01-27T06:44:00,0,0,0,0,1,1,1,0.0,1,0,365.0,6,0,0,0,0,6.0,2,1
46448d6a-f240-4bdd-b8fa-03fee30b5d8b,866f151d-9b2b-4c13-9341-f46f866efb61,1f9593ba-a436-4d11-93db-57bd305d4c6a,2025-01-27T06:46:00,1,0,0,0,1,1,1,0.5,2,1,365.0,6,0,0,0,0,6.0,2,1
775ffcdb-e605-486d-8544-7002b0ecd134,4076050c-ef30-4ae6-9a40-cdcec3cb6dd8,0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,2025-01-27T07:13:00,1,0,0,0,0,1,1,1.0,1,1,392.0,7,0,0,0,0,3.0,1,1
794c25a6-e2db-4b48-8443-11b00f4e228c,5ed79810-0c9b-4377-870c-58916ee465a7,0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,2025-01-27T07:14:00,0,0,0,0,1,0,1,0.5,2,1,365.0,7,0,0,0,0,3.0,1,1
843b0d56-d4ba-49c7-8e34-11669299fdea,20f6053d-1512-49be-a186-de29bf5ec234,0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,2025-01-27T07:15:00,1,0,0,0,1,1,1,1.0,4,4,169.0,7,0,0,0,0,3.0,1,1
a6df3358-25ac-4cfd-addd-8eaebd9fe7a7,6fe6108b-0137-4ed4-bb54-e1ed13a743e9,0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,2025-01-27T07:16:00,1,0,1,0,1,1,1,0.0,0,0,264.0,7,0,0,0,0,3.0,1,1
a2a8d128-4fa8-4a54-b3f3-3011333f3ed9,a1bc2676-aad3-49f3-9131-e812c904d689,0a2f7cf1-3625-4639-b2d6-c3d8c2a3298e,2025-01-27T07:19:00,0,0,0,0,0,1,1,1.0,1,1,313.0,7,0,0,0,0,3.0,1,1
b6d18a7e-17fd-4562-a087-0d0d0b41fcec,1ee3aa44-6749-4c32-9bfe-c3306275fe48,629aa196-5bfe-4730-ae80-435f4c4c49a0,2025-01-27T08:06:00,1,0,1,0,1,1,1,1.0,3,3,107.0,8,0,0,0,0,6.0,3,1
89ada002-b3da-49d1-b360-d318e3d1ae81,15e8b88b-3071-48e6-b989-88d3d4c35e68,629aa196-5bfe-4730-ae80-435f4c4c49a0,2025-01-27T08:10:00,1,0,1,0,1,1,1,1.0,2,2,59.0,8,0,0,0,0,6.0,3,1
591c5b7a-42e3-44cb-8e4d-8eb7a06b546d,606e67ca-9ccf-47a9-951e-95c0bc77f20d,629aa196-5bfe-4730-ae80-435f4c4c49a0,2025-01-27T08:11:00,1,0,0,0,0,1,1,0.75,4,3,365.0,8,0,0,0,0,6.0,3,1
b4499687-2fa7-4b9f-b2b4-5721cd79057a,83d13c8e-fd29-4343-bf35-4497b673a39d,629aa196-5bfe-4730-ae80-435f4c4c49a0,2025-01-27T08:19:00,1,0,1,0,1,1,1,1.0,2,2,146.0,8,0,0,0,0,6.0,3,1
47badfdd-dc3e-4098-90d2-40e98d96e817,cd532bc0-2367-446e-8e57-68c7cd6101f6,20032c01-5191-42f8-956f-2d9337514573,2025-01-27T09:00:00,1,1,1,0,1,1,1,0.5,2,1,263.0,9,0,0,0,1,6.0,1,1
f6156ba6-5137-4c9f-b5d6-2c504456ae3a,846be435-a2e1-4850-bad5-07de99099078,20032c01-5191-42f8-956f-2d9337514573,2025-01-27T09:05:00,1,1,1,0,1,1,1,1.0,3,3,88.0,9,0,0,0,1,6.0,1,1
4164bc6e-c935-4eac-8a4e-c98c9286fa97,7f3eb456-b77d-4612-a975-16e81b7af215,20032c01-5191-42f8-956f-2d9337514573,2025-01-27T09:08:00,1,0,0,0,1,1,0,0.0,1,0,365.0,9,0,0,0,1,6.0,1,1
8e160e18-64ba-4936-b894-14e39644fc5a,8149a5a0-b1e9-4bb0-a980-b7f5bdcb02a4,20032c01-5191-42f8-956f-2d9337514573,2025-01-27T09:08:00,1,0,0,0,1,1,1,0.5,2,1,71.0,9,0,0,0,1,6.0,1,1
5646b158-476a-4bb6-ae0a-9318def66b2d,4e738475-88e6-4df8-90b2-45dacfb7c6e2,f4f84600-53d9-4e05-85c4-18849422a6eb,2025-01-27T09:46:00,1,1,1,0,1,1,1,1.0,1,1,365.0,9,0,0,0,1,2.0,2,0
0870269d-9a5f-4cd9-ab0e-d2550f99d28f,030d9e23-9b13-43d8-8711-c5c4d8470363,f4f84600-53d9-4e05-85c4-18849422a6eb,2025-01-27T09:47:00,1,0,0,0,1,1,1,1.0,2,2,129.0,9,0,0,0,1,2.0,2,0
39024d75-a69b-4001-905b-f020449d716d,78548b9a-a9e8-46f5-9d4b-45f2377b352b,f4f84600-53d9-4e05-85c4-18849422a6eb,2025-01-27T09:57:00,1,0,0,0,1,0,1,0.0,0,0,290.0,9,0,0,0,1,2.0,2,0
afe39c5a-d554-4a89-83b7-3601ff5d07fe,bc7ffdff-d62a-437c-9957-5c8739b97d73,f4f84600-53d9-4e05-85c4-18849422a6eb,2025-01-27T09:57:00,1,1,1,0,1,1,1,0.5,2,1,58.0,9,0,0,0,1,2.0,2,0
a5c5f61f-e104-432d-b925-171936e8e371,18663a26-c010-4e4e-8471-6194347da84d,e063b964-756e-461f-964c-329c7fac0a44,2025-01-27T13:12:00,1,0,0,0,1,1,1,0.75,4,3,365.0,13,0,0,0,1,1.0,1,1
790e55d7-62b3-41b9-ba99-3c15842df13f,ed86563a-268b-43b8-851a-f22f9296edc5,e063b964-756e-461f-964c-329c7fac0a44,2025-01-27T13:24:00,1,1,1,0,0,1,0,0.0,1,0,178.0,13,0,0,0,1,1.0,1,1
9cebeabb-5735-4e57-831c-9635d7c70387,8aadad3e-4591-4c88-a738-78b84530fbda,e063b964-756e-461f-964c-329c7fac0a44,2025-01-27T13:25:00,1,1,1,0,1,1,1,1.0,1,1,272.0,13,0,0,0,1,1.0,1,1
ae8a3ffb-3d5d-48f7-820e-31f00c96a5ed,35a960a1-e1aa-45db-8043-5650f7e73b8c,d2c71720-7813-4482-8d1d-bc561def93c8,2025-01-27T20:25:00,0,0,1,1,1,0,1,0.5,2,1,59.0,20,0,0,0,0,2.0,2,1
0cf596e8-f4ad-4371-9401-cfaca24342b4,7ce3dda1-de53-4002-8f7b-0cd22da8ea06,d2c71720-7813-4482-8d1d-bc561def93c8,2025-01-27T20:30:00,1,0,0,0,1,1,1,1.0,1,1,395.0,20,0,0,0,0,2.0,2,1
f0a5f1a1-0e50-40a1-8e4c-9278d643b454,eeafa879-969e-4fb1-b5cc-4bb4d3216e00,d2c71720-7813-4482-8d1d-bc561def93c8,2025-01-27T20:30:00,1,0,0,0,1,1,1,1.0,3,3,171.0,20,0,0,0,0,2.0,2,1
f0aeba18-cd93-4833-87c4-5f96a3edea29,18425d44-6ba9-45d1-a297-f3778d4b10e7,d2c71720-7813-4482-8d1d-bc561def93c8,2025-01-27T20:33:00,1,0,0,0,1,1,1,1.0,3,3,365.0,20,0,0,0,0,2.0,2,1
7f7f6d80-e963-4adf-898f-b10abddd34cd,088b5742-8640-45a5-9823-8486f1015782,d2c71720-7813-4482-8d1d-bc561def93c8,2025-01-27T20:36:00,1,0,0,0,1,1,0,1.0,1,1,376.0,20,0,0,0,0,2.0,2,1
23d6d31b-9cfb-4ac4-8ae9-5f5396a9a200,27f63174-92e0-4ec5-a8d6-df307aa20f3b,51097f9b-b3a3-4b4c-97db-57792bde2f3f,2025-01-27T21:47:00,1,1,1,0,1,1,1,1.0,2,2,365.0,21,0,0,0,0,2.0,3,0
5d459fb2-c741-4c5d-9eff-cce35394d017,ad71dc4d-d139-444d-a8ee-c755441c0f54,51097f9b-b3a3-4b4c-97db-57792bde2f3f,2025-01-27T21:48:00,1,1,1,0,1,1,1,0.0,0,0,365.0,21,0,0,0,0,2.0,3,0
7f32d1b2-b57a-44e1-af92-4e4a6c09d2d7,664b1167-88df-4fdd-afcb-3e9296fb4ad6,51097f9b-b3a3-4b4c-97db-57792bde2f3f,2025-01-27T21:51:00,1,0,0,0,1,1,1,1.0,3,3,153.0,21,0,0,0,0,2.0,3,0
4383f5e9-53d6-4251-8a8e-404ddf9386f5,20f6053d-1512-49be-a186-de29bf5ec234,51097f9b-b3a3-4b4c-97db-57792bde2f3f,2025-01-27T21:56:00,1,0,0,0,1,1,1,1.0,5,5,169.0,21,0,0,0,0,2.0,3,0
26556b7c-2c11-43de-a365-0efa5673b5e5,14dd9b4c-5ebc-4843-9f14-a7de9f6c0f44,d4b802eb-c664-43db-86ae-8b9948a5f755,2025-01-28T00:29:00,1,0,0,0,1,1,1,1.0,2,2,155.0,0,1,0,1,0,2.0,3,0
ae5c57e9-9d39-45b3-a6e4-8973ac4bd946,ab6072b4-0254-40d6-8861-f0f1506fcbb7,d4b802eb-c664-43db-86ae-8b9948a5f755,2025-01-28T00:31:00,1,0,0,0,1,1,1,0.5,2,1,186.0,0,1,0,1,0,2.0,3,0
7abcff1e-7030-4d46-ada4-8bc5cce7cc19,836f20e8-ac46-4599-a783-92f86ea182c4,6a5f7de2-a8ac-464f-999a-f63eed50c83b,2025-01-28T06:30:00,1,0,1,0,1,1,1,1.0,1,1,247.0,6,1,0,0,0,2.0,2,1
f68309ea-d207-4545-b1c8-805a8501e539,2ef47c0b-e8fe-448b-93ff-36c85588d2fd,6a5f7de2-a8ac-464f-999a-f63eed50c83b,2025-01-28T06:30:00,1,0,1,0,1,1,1,1.0,2,2,170.0,6,1,0,0,0,2.0,2,1
c7074f3e-223c-43b7-b645-8d59d034accc,03dd11aa-3bce-44bb-af81-d893187d3f9b,6a5f7de2-a8ac-464f-999a-f63eed50c83b,2025-01-28T06:38:00,1,0,1,0,1,1,1,1.0,1,1,202.0,6,1,0,0,0,2.0,2,1
07a54f97-091b-411e-91a3-5298658f21e2,d346ac11-9b08-4a8a-b887-845a17ae7266,295908fb-f40a-4f74-af35-86dd444c0f2c,2025-01-28T06:55:00,1,1,1,0,1,1,1,1.0,3,3,550.0,6,1,0,0,0,2.0,1,1
4ae6bbd1-6a7c-4673-88a7-43e7d6e510ca,5b144804-32b7-4e82-9f3c-1b20f6f52721,295908fb-f40a-4f74-af35-86dd444c0f2c,2025-01-28T07:02:00,1,1,1,0,1,1,1,1.0,2,2,66.0,7,1,0,0,0,2.0,1,1
51276f42-498c-4b02-b9e8-e6e9428d4375,877380d4-dd5d-4104-83fc-bdf86e194c54,295908fb-f40a-4f74-af35-86dd444c0f2c,2025-01-28T07:03:00,1,1,1,0,1,1,1,1.0,2,2,126.0,7,1,0,0,0,2.0,1,1
d1012a87-7ce0-4385-b03f-bad43c11a27b,64333604-4c8c-43e1-a6e9-7c4582414c02,295908fb-f40a-4f74-af35-86dd444c0f2c,2025-01-28T07:06:00,1,1,1,0,1,1,1,0.0,0,0,165.0,7,1,0,0,0,2.0,1,1
1c3ad3e4-a37e-47fa-80e7-d6133bda2c9d,1165e327-489d-430a-9be8-467e1efd789d,295908fb-f40a-4f74-af35-86dd444c0f2c,2025-01-28T07:07:00,1,0,0,0,1,1,1,0.0,0,0,166.0,7,1,0,0,0,2.0,1,1
2bd375de-32e7-4c08-a5c7-d8918dceec95,7724d47c-dcf0-4aba-a2e1-ec51d9d4eef2,4102d6b3-dcd7-4a70-9a28-37355fe361d5,2025-01-28T16:00:00,0,1,1,0,1,1,1,0.75,4,3,329.0,16,1,0,0,1,3.0,0,1
e5523cff-cdb2-4180-bb05-e5513df8afa7,ba0652ab-674d-480e-b23d-7fb7301f9218,4102d6b3-dcd7-4a70-9a28-37355fe361d5,2025-01-28T16:05:00,0,1,1,0,1,1,1,1.0,1,1,77.0,16,1,0,0,1,3.0,0,1
60e12c8f-b992-4206-90eb-7a7ffb08d58d,cb3c9262-005e-4dcb-a8e5-a2c3920ffe15,4102d6b3-dcd7-4a70-9a28-37355fe361d5,2025-01-28T16:07:00,1,1,1,0,1,0,0,0.0,1,0,84.0,16,1,0,0,1,3.0,0,1
bd0fa1fd-fc6f-4376-87ab-d3e52bb6f256,97e19e53-5b1a-48ed-959a-3b8ab801c890,870b5b19-4d03-4bb6-ad57-b4599d9e1755,2025-01-29T01:18:00,0,0,1,0,1,1,1,1.0,2,2,217.0,1,2,0,1,0,2.0,2,1
8bcdc800-0d81-4319-ad49-8dcc5f977333,9ad5103d-928f-448b-903a-76f5be1dfa37,870b5b19-4d03-4bb6-ad57-b4599d9e1755,2025-01-29T01:19:00,1,1,1,0,1,1,1,0.0,0,0,360.0,1,2,0,1,0,2.0,2,1
00742198-8ebf-465c-877f-3d3ea86c4c2e,a9048c9b-4ff2-49a2-8387-544ccfc02e0e,870b5b19-4d03-4bb6-ad57-b4599d9e1755,2025-01-29T01:31:00,0,0,1,0,1,1,0,0.6667,3,2,433.0,1,2,0,1,0,2.0,2,1
a4783a3c-5ae3-47db-b39a-bd3ac99d8dd8,804fa05c-3d11-4c0b-acfe-70a082a82e75,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:12:00,1,0,0,0,1,1,1,0.0,0,0,331.0,2,2,0,1,0,2.0,2,1
b570a37a-10dd-4862-84ce-a8cba36fd6d2,9af05ac7-06a8-49dd-abb8-7a4c2f508938,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:13:00,1,0,0,0,1,0,1,0.5,2,1,365.0,2,2,0,1,0,2.0,2,1
db113427-8fa7-4f99-b2ef-4ad26bde30ea,e07bda41-053d-4aac-9836-2124ef24f237,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:14:00,1,1,1,0,1,1,1,0.0,0,0,82.0,2,2,0,1,0,2.0,2,1
64cd42b3-8461-4b6c-9d6e-66d7855e7881,46c4620d-f466-43aa-86c4-b6bea05d529d,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:23:00,0,0,1,1,1,1,1,1.0,3,3,201.0,2,2,0,1,0,2.0,2,1
7c8486e7-f387-479e-af29-3270ba245442,aa77487c-31e8-47c0-83d6-5c4fb9f9dc95,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:23:00,0,1,1,0,1,1,0,0.5,2,1,252.0,2,2,0,1,0,2.0,2,1
c2480d8b-3ded-4fc7-a063-aac1ea54d687,eda6ff35-1d22-4a35-b25d-3279ba02175c,e4a9fd36-5950-4cf4-b8fd-5745424b408f,2025-01-29T02:23:00,0,0,0,0,1,1,0,0.25,4,1,62.0,2,2,0,1,0,2.0,2,1
a37b326c-ce80-4b2e-9456-ad0cff899775,ca5ce99f-cf40-4ef6-9c3d-4a4177383ff2,637fac96-1be3-4112-a345-55a2af85028e,2025-01-29T04:56:00,0,0,1,0,1,0,1,1.0,2,2,365.0,4,2,0,1,0,3.0,1,1
f7e6d01a-57a9-43af-8d59-299a7ea71bb1,facc5b5b-c0fa-45e8-8b9d-e13559d60097,637fac96-1be3-4112-a345-55a2af85028e,2025-01-29T04:56:00,1,0,0,0,1,1,1,0.0,1,0,329.0,4,2,0,1,0,3.0,1,1
d2bccbdf-d1d8-4919-97f5-40cd265422a6,4c569839-3efa-4170-b6a4-f0a4d13d4639,637fac96-1be3-4112-a345-55a2af85028e,2025-01-29T05:01:00,1,0,0,0,1,1,1,1.0,1,1,111.0,5,2,0,1,0,3.0,1,1
2c48c95c-a060-432a-84da-abcf31b2cb76,02ab37f8-95ba-4069-b113-066bd5d1f267,637fac96-1be3-4112-a345-55a2af85028e,2025-01-29T05:02:00,0,0,1,0,1,0,0,0.0,3,0,261.0,5,2,0,1,0,3.0,1,1
7a6a9e15-2286-4af3-87c8-feba284c11d1,53ed2f86-5a3a-4240-86cc-9f9f609bdea0,637fac96-1be3-4112-a345-55a2af85028e,2025-01-29T05:07:00,0,1,1,0,1,1,0,1.0,2,2,152.0,5,2,0,1,0,3.0,1,1
954cb973-a93d-4610-9cb8-f4b17fe0e5b5,878b86c2-438d-4767-ad44-f8c58de74bd2,972fbade-4992-41ed-b94e-2404c9ad8c70,2025-01-29T06:51:00,1,0,1,0,1,1,1,1.0,1,1,365.0,6,2,0,0,0,4.0,1,1
b17d75a8-0c51-459d-b88c-bebdf54f96d2,4ca593a6-6883-4ff4-b14b-a47593e71ecc,972fbade-4992-41ed-b94e-2404c9ad8c70,2025-01-29T06:51:00,0,0,0,0,1,1,1,1.0,3,3,129.0,6,2,0,0,0,4.0,1,1
d5b652fb-a62d-4fb0-bad5-66d51098b194,6ea9a5eb-fa10-4a3a-b0ff-8ec7b4d27eff,972fbade-4992-41ed-b94e-2404c9ad8c70,2025-01-29T06:53:00,1,0,0,0,1,1,1,0.0,0,0,365.0,6,2,0,0,0,4.0,1,1
e6516ee9-7618-4633-9ecd-266a13db5bf8,74de697e-ecd0-4975-8057-f21088a888b4,320b76b1-9cd6-485f-8c2d-502ae4360d73,2025-01-29T16:08:00,1,0,1,1,1,1,0,0.4,5,2,365.0,16,2,0,0,1,2.0,2,1
2015693d-1f5e-4d30-946f-0be90bbf0eea,6bb36c9a-793f-4f90-bf6f-df150cb1f85a,320b76b1-9cd6-485f-8c2d-502ae4360d73,2025-01-29T16:11:00,1,0,0,0,1,0,1,1.0,1,1,107.0,16,2,0,0,1,2.0,2,1
959f636b-f7a7-4f0f-8924-18b40aa4d1de,72d80153-ab97-4442-b132-ccdf469ad157,320b76b1-9cd6-485f-8c2d-502ae4360d73,2025-01-29T16:11:00,1,0,1,0,0,1,1,0.5,2,1,119.0,16,2,0,0,1,2.0,2,1
c67d69e5-46ba-475a-b05f-e4f60e799541,5b144804-32b7-4e82-9f3c-1b20f6f52721,320b76b1-9cd6-485f-8c2d-502ae4360d73,2025-01-29T16:18:00,1,0,1,0,1,1,1,1.0,3,3,67.0,16,2,0,0,1,2.0,2,1
c8e11925-bddb-4cc3-9f4a-31a9f56317f2,4dedcbdc-081b-4f07-a1d8-a65cfe88d71e,320b76b1-9cd6-485f-8c2d-502ae4360d73,2025-01-29T16:18:00,0,0,0,0,1,0,1,1.0,2,2,107.0,16,2,0,0,1,2.0,2,1
414c6e91-91d8-453b-9c2c-76bb81e415d3,445beb91-c8f4-47ed-b5c7-e8a70759c76b,a76c50d7-c356-4cfb-b4ab-f1ddc05f44a0,2025-01-29T23:53:00,1,0,1,0,1,1,1,1.0,3,3,87.0,23,2,0,1,0,6.0,0,0
5cb244b2-5eca-4ef4-87cd-f005f986e313,909e8f9d-0127-4f44-9f4c-24a2e2b45782,a76c50d7-c356-4cfb-b4ab-f1ddc05f44a0,2025-01-29T23:55:00,0,0,1,0,1,1,1,0.0,0,0,111.0,23,2,0,1,0,6.0,0,0
7bd331fe-b55d-4902-91e2-f72b6c4febc3,b1b36f5b-7867-499a-abe3-c46756bb926a,9a14a324-1dfd-467f-9ac4-3e41b242fae1,2025-01-30T00:14:00,1,0,0,0,1,1,1,0.0,0,0,72.0,0,3,0,1,0,2.0,2,1
f54c9b62-158f-4f1c-a15c-3c01f63bd18c,fdd10e56-22de-4a56-98b8-fcf4cc56744d,9a14a324-1dfd-467f-9ac4-3e41b242fae1,2025-01-30T00:18:00,0,0,0,0,1,1,1,1.0,1,1,94.0,0,3,0,1,0,2.0,2,1
d4fbae29-bc4f-42b2-9627-8b4208650d11,3e19e0d8-1f00-40bc-8358-1472a358eb9a,9a14a324-1dfd-467f-9ac4-3e41b242fae1,2025-01-30T00:22:00,1,1,1,0,1,1,1,1.0,1,1,79.0,0,3,0,1,0,2.0,2,1
