id,request_id,donor_id,status,dispatched_at,responded_at,accepted_at,completed_at,created_at
ad965070-1127-4e60-ad76-e04ed155c7d2,367dbf3a-b42b-4dc8-bf5c-92298eff737f,02ab37f8-95ba-4069-b113-066bd5d1f267,EXPIRED,2025-02-04T03:21:00,,,,2025-02-04T03:21:00
aa0361a0-aba1-484d-8697-bb9e344f9bdc,a0970bbb-cfb2-40f6-a916-70f840cfb502,a1bc2676-aad3-49f3-9131-e812c904d689,ACCEPTED,2025-02-04T16:27:00,2025-02-04T16:38:00,2025-02-04T16:38:00,,2025-02-04T16:27:00
13415b10-46ef-4457-acd2-dcd42250ff2f,a0970bbb-cfb2-40f6-a916-70f840cfb502,e0e3fb99-db30-4123-b346-7f11de4197c6,ACCEPTED,2025-02-04T16:28:00,2025-02-04T16:34:00,2025-02-04T16:34:00,,2025-02-04T16:28:00
d55a739d-58dd-4832-a95f-0297a19ababf,a0970bbb-cfb2-40f6-a916-70f840cfb502,00924f36-733f-4345-a507-751101551a9c,ACCEPTED,2025-02-04T16:30:00,2025-02-04T16:41:00,2025-02-04T16:41:00,,2025-02-04T16:30:00
63960a8c-70cf-460a-a99d-1f086f066388,a0970bbb-cfb2-40f6-a916-70f840cfb502,c436515f-d954-43ab-83ea-71d7b85b1ab2,COMPLETED,2025-02-04T16:34:00,2025-02-04T16:49:00,2025-02-04T16:49:00,2025-02-04T17:34:00,2025-02-04T16:34:00
e60857e7-27f6-4a3f-bbb3-a9e19ddcbc53,a0970bbb-cfb2-40f6-a916-70f840cfb502,1b1c6a4c-9521-43d0-af56-40e628a2cb1d,ACCEPTED,2025-02-04T16:36:00,2025-02-04T16:41:00,2025-02-04T16:41:00,,2025-02-04T16:36:00
db719cea-c39c-4f71-b5fd-0b73d5c5d7cf,e2529a9f-34f8-4e11-9ec0-a2fe0ca53492,5e1e8005-4458-440a-9d56-64d0e7c3e96b,NO_RESPONSE,2025-02-04T17:29:00,,,,2025-02-04T17:29:00
7da29d83-4eef-4667-a9f8-31e3ec4eac99,e2529a9f-34f8-4e11-9ec0-a2fe0ca53492,3e6e3033-9a9c-4988-9e45-362e43ee98e6,ACCEPTED,2025-02-04T17:30:00,2025-02-04T17:39:00,2025-02-04T17:39:00,,2025-02-04T17:30:00
ca24d05f-975a-4f07-b8c6-322005696881,42bd63f0-d49d-4173-b769-b44e84fdf81d,3e6e3033-9a9c-4988-9e45-362e43ee98e6,ACCEPTED,2025-02-04T19:25:00,2025-02-04T19:36:00,2025-02-04T19:36:00,,2025-02-04T19:25:00
aa15d415-eb88-48d1-8f8a-fcd65208d6b1,42bd63f0-d49d-4173-b769-b44e84fdf81d,d9bd2841-036c-4f1f-91b6-419ea0458f8e,MISSED,2025-02-04T19:25:00,,,,2025-02-04T19:25:00
a654260b-bd3c-4e27-89e8-d2c35e1d63b6,42bd63f0-d49d-4173-b769-b44e84fdf81d,7fe949fd-61b1-475a-8c19-580e4b0b98a7,ACCEPTED,2025-02-04T19:25:00,2025-02-04T19:39:00,2025-02-04T19:39:00,,2025-02-04T19:25:00
efbffc7b-ccfb-449b-84cc-03b44eea8ae2,42bd63f0-d49d-4173-b769-b44e84fdf81d,4b933cd5-19a8-4e2e-8322-78978d1bb4b2,ACCEPTED,2025-02-04T19:28:00,2025-02-04T19:41:00,2025-02-04T19:41:00,,2025-02-04T19:28:00
37c4e824-d18b-4e97-8e77-02eb98a75345,42bd63f0-d49d-4173-b769-b44e84fdf81d,89b16628-7a7b-4967-800e-f441e05d2779,ACCEPTED,2025-02-04T19:34:00,2025-02-04T19:35:00,2025-02-04T19:35:00,,2025-02-04T19:34:00
1229fa10-9bde-45f3-bda3-456640b4da6f,42bd63f0-d49d-4173-b769-b44e84fdf81d,76c87fab-4634-487d-a03f-d4c7ee94749e,COMPLETED,2025-02-04T19:36:00,2025-02-04T19:48:00,2025-02-04T19:48:00,2025-02-04T22:36:00,2025-02-04T19:36:00
2d4bc3d9-4a1e-4c23-ad32-ce1b868272c3,130689ec-0fb5-403d-93b8-276d909c3890,6c841b96-0d6c-4d4f-a647-602aca520949,EXPIRED,2025-02-04T21:21:00,,,,2025-02-04T21:21:00
23db188d-d5e1-4a7c-9d13-6c3e584d87b3,130689ec-0fb5-403d-93b8-276d909c3890,ffd6e179-bce4-414a-9aef-db47a3caea86,ACCEPTED,2025-02-04T21:22:00,2025-02-04T21:31:00,2025-02-04T21:31:00,,2025-02-04T21:22:00
3b3b0c12-207d-41b2-98ff-6434fb3d5ac0,130689ec-0fb5-403d-93b8-276d909c3890,64af186a-4a5e-4d8e-8b52-ff4a3c5bc1ec,ACCEPTED,2025-02-04T21:27:00,2025-02-04T21:37:00,2025-02-04T21:37:00,,2025-02-04T21:27:00
8e6eff46-6040-4b89-9212-2cb13d02b5cf,cb40dad0-8da9-4263-9ebf-bffd15e5c60c,62dcf5be-c7c7-4332-ba46-a97ff4593dd6,COMPLETED,2025-02-04T21:27:00,2025-02-04T21:31:00,2025-02-04T21:31:00,2025-02-04T22:27:00,2025-02-04T21:27:00
39a2ecc4-d670-4b88-b295-db935d9c2fc3,cb40dad0-8da9-4263-9ebf-bffd15e5c60c,dbebf1a3-387d-417a-abcb-ebdd3d136562,MISSED,2025-02-04T21:29:00,,,,2025-02-04T21:29:00
6d8f2c9f-97c2-4155-8100-b018b724b110,130689ec-0fb5-403d-93b8-276d909c3890,4dbf9849-ac53-4f89-9962-e94bf0dccfbc,ACCEPTED,2025-02-04T21:34:00,2025-02-04T21:43:00,2025-02-04T21:43:00,,2025-02-04T21:34:00
eff5fed3-58b9-408f-836d-de39ea2e2a0e,cb40dad0-8da9-4263-9ebf-bffd15e5c60c,3d9f3b15-c774-4537-9706-6a9c0ce3bcd0,COMPLETED,2025-02-04T21:37:00,2025-02-04T21:42:00,2025-02-04T21:42:00,2025-02-04T23:37:00,2025-02-04T21:37:00
869bfb12-93b3-438a-8d6f-3d8a7b7133c9,cb40dad0-8da9-4263-9ebf-bffd15e5c60c,5ed79810-0c9b-4377-870c-58916ee465a7,NO_RESPONSE,2025-02-04T21:39:00,,,,2025-02-04T21:39:00
0718d533-aa5e-47b5-8bf6-ca7a68487e4f,cb40dad0-8da9-4263-9ebf-bffd15e5c60c,fe02ea3a-03d9-4d57-94a7-47e4a11e404f,ACCEPTED,2025-02-04T21:40:00,2025-02-04T21:41:00,2025-02-04T21:41:00,,2025-02-04T21:40:00
5f34080c-e9e7-49b3-b773-a38c5eca9d85,b0be38ee-d3a1-41c4-8c17-cbbaf78e432e,664b1167-88df-4fdd-afcb-3e9296fb4ad6,ACCEPTED,2025-02-05T01:50:00,2025-02-05T02:01:00,2025-02-05T02:01:00,,2025-02-05T01:50:00
39160bfe-98e7-40aa-b92b-81773195c8b4,b0be38ee-d3a1-41c4-8c17-cbbaf78e432e,b7b35df4-cc30-48d4-b856-21583b9c43c1,ACCEPTED,2025-02-05T02:00:00,2025-02-05T02:12:00,2025-02-05T02:12:00,,2025-02-05T02:00:00
50b76013-6b41-4dc6-a868-d640fbaa92e1,53b7f34d-a31d-4158-8ab3-b3a5482f1368,4d73646f-823d-4c1b-9fe9-150b22e01890,ACCEPTED,2025-02-05T09:49:00,2025-02-05T10:04:00,2025-02-05T10:04:00,,2025-02-05T09:49:00
db99251c-6313-47e4-b6a7-f36879377dff,53b7f34d-a31d-4158-8ab3-b3a5482f1368,83d13c8e-fd29-4343-bf35-4497b673a39d,ACCEPTED,2025-02-05T09:51:00,2025-02-05T09:56:00,2025-02-05T09:56:00,,2025-02-05T09:51:00
d458800d-56cc-4955-a9fd-a66f9d7ab036,53b7f34d-a31d-4158-8ab3-b3a5482f1368,b34b9ff4-c6a5-4e42-9619-75d5b29e68d4,COMPLETED,2025-02-05T09:52:00,2025-02-05T09:53:00,2025-02-05T09:53:00,2025-02-05T12:52:00,2025-02-05T09:52:00
a4689106-2e93-4c72-b572-7419812f0176,53b7f34d-a31d-4158-8ab3-b3a5482f1368,02e664d4-0b6a-4921-9a18-18529c0b46fb,NO_RESPONSE,2025-02-05T09:53:00,,,,2025-02-05T09:53:00
5b60f126-a6a1-49ec-b3d5-4b78ad5801db,53b7f34d-a31d-4158-8ab3-b3a5482f1368,fdd10e56-22de-4a56-98b8-fcf4cc56744d,ACCEPTED,2025-02-05T09:56:00,2025-02-05T09:57:00,2025-02-05T09:57:00,,2025-02-05T09:56:00
5b6366cd-536c-4a05-97dc-0476dd661313,53b7f34d-a31d-4158-8ab3-b3a5482f1368,74de697e-ecd0-4975-8057-f21088a888b4,ACCEPTED,2025-02-05T09:57:00,2025-02-05T10:07:00,2025-02-05T10:07:00,,2025-02-05T09:57:00
b0aaaadc-7bac-49af-aab3-b0c3d51fae65,afd6e803-244c-4f6d-a8c2-723628becff3,f9c29be2-ddc0-4390-8bf7-68d4469a289f,ACCEPTED,2025-02-05T23:53:00,2025-02-05T23:59:00,2025-02-05T23:59:00,,2025-02-05T23:53:00
30d5a114-782d-4658-a992-369798a0d23f,afd6e803-244c-4f6d-a8c2-723628becff3,5ed79810-0c9b-4377-870c-58916ee465a7,NO_RESPONSE,2025-02-05T23:56:00,,,,2025-02-05T23:56:00
6fe65526-a9ac-4a62-986b-1400c890816f,afd6e803-244c-4f6d-a8c2-723628becff3,c5f535ca-0ce9-4d6a-9653-50c63468cb62,EXPIRED,2025-02-05T23:59:00,,,,2025-02-05T23:59:00
6f113a64-a17b-4a7d-aaa6-aa92253af409,afd6e803-244c-4f6d-a8c2-723628becff3,03e883fa-634d-4ebc-8db3-ff97e5ec7eb2,COMPLETED,2025-02-06T00:04:00,2025-02-06T00:19:00,2025-02-06T00:19:00,2025-02-06T03:04:00,2025-02-06T00:04:00
699cfb3b-cdc0-4a63-b3a6-5a3e6684ec16,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,afa47c4e-62b3-4586-9824-3169d0ae4f73,ACCEPTED,2025-02-06T04:03:00,2025-02-06T04:13:00,2025-02-06T04:13:00,,2025-02-06T04:03:00
d7e3aa80-48e8-4c28-aec4-ee66dce6038b,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,29e49c87-bf5c-4e0a-844a-7ce3f4f2d13d,ACCEPTED,2025-02-06T04:06:00,2025-02-06T04:10:00,2025-02-06T04:10:00,,2025-02-06T04:06:00
4f85772d-f878-4f08-bfc4-8c4be0943a8b,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,4e738475-88e6-4df8-90b2-45dacfb7c6e2,ACCEPTED,2025-02-06T04:10:00,2025-02-06T04:20:00,2025-02-06T04:20:00,,2025-02-06T04:10:00
4ca9b8fc-269d-46c2-a332-83a5cc734580,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,bbaea4a2-227b-4e8f-9f8b-61615adfff9f,ACCEPTED,2025-02-06T04:11:00,2025-02-06T04:26:00,2025-02-06T04:26:00,,2025-02-06T04:11:00
0a284b95-d93d-4570-9b36-98c922cc967c,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,d6b5ae43-d86a-4b5f-abd6-b4e06091ee44,NO_RESPONSE,2025-02-06T04:11:00,,,,2025-02-06T04:11:00
40e05de4-4fe0-4c6d-b93c-9bf2424a7093,41e5bfcb-dd8d-4649-9a1e-33b6a23ac901,34dc13fa-a9a1-4b88-8692-d63511225a68,ACCEPTED,2025-02-06T04:13:00,2025-02-06T04:26:00,2025-02-06T04:26:00,,2025-02-06T04:13:00
da05c7ff-a09b-4218-809e-549e78333a30,bb2dbfb6-765e-48c3-b80e-20f78ceb79ed,0b51ced4-84e3-45ad-a67a-de86af260d64,EXPIRED,2025-02-06T04:44:00,,,,2025-02-06T04:44:00
782f440e-4cb1-4ae7-bdb9-7538cf8aa13e,bb2dbfb6-765e-48c3-b80e-20f78ceb79ed,91080d43-a198-4089-b53a-109a95c5e635,NO_RESPONSE,2025-02-06T04:45:00,,,,2025-02-06T04:45:00
bdca765d-57d8-430b-8c38-4992b0e8e3aa,bb2dbfb6-765e-48c3-b80e-20f78ceb79ed,8a51ac8d-1598-4fa0-bf75-085c49cbc370,COMPLETED,2025-02-06T04:46:00,2025-02-06T04:48:00,2025-02-06T04:48:00,2025-02-06T07:46:00,2025-02-06T04:46:00
c320002a-89c9-4b89-bf68-43108e165cb4,bb2dbfb6-765e-48c3-b80e-20f78ceb79ed,67e602e6-39ad-4901-acb6-b01a84f70f34,NO_RESPONSE,2025-02-06T04:54:00,,,,2025-02-06T04:54:00
ae707f6b-6095-4638-88bd-08e260d91884,d89f9a03-c7e5-4203-ab52-4de642d06806,979e4feb-883b-4b84-a316-add5625c20c0,ACCEPTED,2025-02-06T16:30:00,2025-02-06T16:38:00,2025-02-06T16:38:00,,2025-02-06T16:30:00
8def5d8b-7d0c-4586-8b7f-ea4f68b96fee,d89f9a03-c7e5-4203-ab52-4de642d06806,caedcc90-6c34-4e03-8f0b-b86ff3cda6a7,ACCEPTED,2025-02-06T16:35:00,2025-02-06T16:43:00,2025-02-06T16:43:00,,2025-02-06T16:35:00
a746011e-72df-4b17-b892-4b7886e8d513,d89f9a03-c7e5-4203-ab52-4de642d06806,b2bf9e98-85b8-494e-b4cc-bd65231bcd14,ACCEPTED,2025-02-06T16:36:00,2025-02-06T16:47:00,2025-02-06T16:47:00,,2025-02-06T16:36:00
84329b3d-696a-4fe8-8b20-8916d94cb7d0,d89f9a03-c7e5-4203-ab52-4de642d06806,972c2711-206c-49a4-b763-2a7319f31c08,ACCEPTED,2025-02-06T16:37:00,2025-02-06T16:40:00,2025-02-06T16:40:00,,2025-02-06T16:37:00
bb428f68-bae1-4d3f-85e9-b6433c279198,d89f9a03-c7e5-4203-ab52-4de642d06806,53ed2f86-5a3a-4240-86cc-9f9f609bdea0,COMPLETED,2025-02-06T16:39:00,2025-02-06T16:46:00,2025-02-06T16:46:00,2025-02-06T18:39:00,2025-02-06T16:39:00
aeccd380-43e0-4a8e-804c-424f2cad023b,d89f9a03-c7e5-4203-ab52-4de642d06806,909e8f9d-0127-4f44-9f4c-24a2e2b45782,ACCEPTED,2025-02-06T16:41:00,2025-02-06T16:43:00,2025-02-06T16:43:00,,2025-02-06T16:41:00
f04f749f-19a9-4705-a859-8693062ecaf1,3e040e70-6656-49af-81bf-f444b84aa192,5e1e8005-4458-440a-9d56-64d0e7c3e96b,COMPLETED,2025-02-06T18:57:00,2025-02-06T19:02:00,2025-02-06T19:02:00,2025-02-06T21:57:00,2025-02-06T18:57:00
b3303edb-0975-43af-89c5-c80886cfc7cd,3e040e70-6656-49af-81bf-f444b84aa192,2d8800e7-4323-4d12-918d-a987209ae260,COMPLETED,2025-02-06T19:03:00,2025-02-06T19:14:00,2025-02-06T19:14:00,2025-02-06T21:03:00,2025-02-06T19:03:00
a2d5236d-c351-49f9-8a31-9fff71862196,2a4fe49b-a7a2-4365-893e-986b1cb09a1a,3fbab77f-078b-48d4-ab31-908df43ab95e,ACCEPTED,2025-02-06T20:56:00,2025-02-06T21:00:00,2025-02-06T21:00:00,,2025-02-06T20:56:00
4e016f03-759e-4c08-87f6-4f9e308f7242,2a4fe49b-a7a2-4365-893e-986b1cb09a1a,caedcc90-6c34-4e03-8f0b-b86ff3cda6a7,COMPLETED,2025-02-06T20:58:00,2025-02-06T21:01:00,2025-02-06T21:01:00,2025-02-06T22:58:00,2025-02-06T20:58:00
03416662-eef0-4596-9c92-ad9e56aa2764,2a4fe49b-a7a2-4365-893e-986b1cb09a1a,985ab403-ddfd-47f6-9b98-9ce2f7dcd16e,ACCEPTED,2025-02-06T21:01:00,2025-02-06T21:06:00,2025-02-06T21:06:00,,2025-02-06T21:01:00
ec047004-5d09-4be4-8679-fefe3ee3c291,2a4fe49b-a7a2-4365-893e-986b1cb09a1a,40c6fe05-f02d-4157-ba15-09913e067c14,COMPLETED,2025-02-06T21:02:00,2025-02-06T21:10:00,2025-02-06T21:10:00,2025-02-06T23:02:00,2025-02-06T21:02:00
bdfe2a17-3ebe-47c4-8fbb-8a3a186e5393,ac937307-66e9-4e31-af30-7fe53ae7323b,5a1a919b-115a-40fc-ad8a-b6ffd35a23eb,ACCEPTED,2025-02-07T01:32:00,2025-02-07T01:44:00,2025-02-07T01:44:00,,2025-02-07T01:32:00
e153daba-5e2e-4931-9e04-b6e050e10872,ac937307-66e9-4e31-af30-7fe53ae7323b,6c25e2ff-8bc0-4abc-a978-052ba5e4650a,ACCEPTED,2025-02-07T01:32:00,2025-02-07T01:44:00,2025-02-07T01:44:00,,2025-02-07T01:32:00
9a9ddb69-e1d8-436b-b25f-ef6d0dd31391,ac937307-66e9-4e31-af30-7fe53ae7323b,fdd10e56-22de-4a56-98b8-fcf4cc56744d,COMPLETED,2025-02-07T01:33:00,2025-02-07T01:39:00,2025-02-07T01:39:00,2025-02-07T03:33:00,2025-02-07T01:33:00
ff9ea4fe-b8ec-477d-ab35-6d97339cdb36,ac937307-66e9-4e31-af30-7fe53ae7323b,7dce07a7-bf0e-49d0-8e10-0fae45654bf0,NO_RESPONSE,2025-02-07T01:33:00,,,,2025-02-07T01:33:00
a0f9a2dc-bc49-4ec2-9a33-6364053342d0,ac937307-66e9-4e31-af30-7fe53ae7323b,4adfcc20-75f4-424d-8645-1ab7b11ade80,NO_RESPONSE,2025-02-07T01:36:00,,,,2025-02-07T01:36:00
a0c0a65f-d0b2-44ac-aa1f-5eb4981fb462,55bd962e-ab9c-404e-b761-664e63f1606a,bf16397a-e456-456e-98bd-2730736c43f3,MISSED,2025-02-07T06:50:00,,,,2025-02-07T06:50:00
2f78f8bf-9a43-4154-b1ba-a3ebc3979e88,55bd962e-ab9c-404e-b761-664e63f1606a,9af05ac7-06a8-49dd-abb8-7a4c2f508938,ACCEPTED,2025-02-07T06:57:00,2025-02-07T07:08:00,2025-02-07T07:08:00,,2025-02-07T06:57:00
b700aa3a-7816-4f5e-982f-d7708b282e57,55bd962e-ab9c-404e-b761-664e63f1606a,cc255119-86e4-43ad-b1f0-6c24ac17d920,COMPLETED,2025-02-07T07:02:00,2025-02-07T07:10:00,2025-02-07T07:10:00,2025-02-07T08:02:00,2025-02-07T07:02:00
ffca41f5-0ac0-4fe3-b8ee-6c59fe842b05,659e6eec-3dde-49de-a05b-73eea379dbaa,a9048c9b-4ff2-49a2-8387-544ccfc02e0e,COMPLETED,2025-02-07T08:16:00,2025-02-07T08:26:00,2025-02-07T08:26:00,2025-02-07T11:16:00,2025-02-07T08:16:00
041fd87d-2827-48a6-910a-84ab466d8e70,659e6eec-3dde-49de-a05b-73eea379dbaa,2d67b8f1-6839-41a5-a4f9-ed87959a5394,COMPLETED,2025-02-07T08:18:00,2025-02-07T08:28:00,2025-02-07T08:28:00,2025-02-07T11:18:00,2025-02-07T08:18:00
c9b29528-92c6-4684-b626-52f4c314c367,659e6eec-3dde-49de-a05b-73eea379dbaa,ef2b35e1-aedc-4a84-a9b0-5f90c4eca927,NO_RESPONSE,2025-02-07T08:19:00,,,,2025-02-07T08:19:00
fdfe6db8-835f-4e7e-9d95-3c149534f0a2,659e6eec-3dde-49de-a05b-73eea379dbaa,b452a2de-4232-41a0-814e-2651c197f192,DECLINED,2025-02-07T08:20:00,2025-02-07T08:29:00,,,2025-02-07T08:20:00
c05e0a8e-2b9c-4b3c-9138-e345d87042e0,0ed2e8f3-b860-42aa-a9fc-6be37abe04cb,1fac9453-e829-479d-ae5f-008babfc456d,ACCEPTED,2025-02-07T09:14:00,2025-02-07T09:17:00,2025-02-07T09:17:00,,2025-02-07T09:14:00
f843becd-60b6-4a0a-9cf0-f0cd379cd381,0ed2e8f3-b860-42aa-a9fc-6be37abe04cb,614d0845-b187-40ca-a14f-5c975fccd81c,ACCEPTED,2025-02-07T09:18:00,2025-02-07T09:22:00,2025-02-07T09:22:00,,2025-02-07T09:18:00
07fe8697-9676-4ccd-852e-1e5d478e7e93,0ed2e8f3-b860-42aa-a9fc-6be37abe04cb,82f273c1-a6d9-473e-b339-93f7a0379a64,COMPLETED,2025-02-07T09:22:00,2025-02-07T09:24:00,2025-02-07T09:24:00,2025-02-07T10:22:00,2025-02-07T09:22:00
a28524b9-1632-4cce-9e65-03946f8adf40,0ed2e8f3-b860-42aa-a9fc-6be37abe04cb,b2bf9e98-85b8-494e-b4cc-bd65231bcd14,ACCEPTED,2025-02-07T09:23:00,2025-02-07T09:33:00,2025-02-07T09:33:00,,2025-02-07T09:23:00
015d9d00-d84c-43c6-9737-a796dff596ff,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,d74d726f-1a04-4093-9eb1-ae0ea06feb1c,COMPLETED,2025-02-07T09:43:00,2025-02-07T09:45:00,2025-02-07T09:45:00,2025-02-07T12:43:00,2025-02-07T09:43:00
80c80761-a158-4480-877f-72e222eb3320,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,dc070752-162d-4ca3-ae3a-25c40e32397b,ACCEPTED,2025-02-07T09:45:00,2025-02-07T10:00:00,2025-02-07T10:00:00,,2025-02-07T09:45:00
da2e46b4-55de-40d9-98ec-e65f11ccad22,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,309497b0-41ad-483a-a10a-7040ec34710d,ACCEPTED,2025-02-07T09:47:00,2025-02-07T09:58:00,2025-02-07T09:58:00,,2025-02-07T09:47:00
2b8551b7-7bb6-4bd5-bc75-f217564e12cc,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,273ddb7f-7af3-44a5-b945-f6705e9f338f,COMPLETED,2025-02-07T09:51:00,2025-02-07T10:04:00,2025-02-07T10:04:00,2025-02-07T10:51:00,2025-02-07T09:51:00
6b91aead-1b0b-4b3f-8596-f66e3931f338,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,979b5d05-d629-42eb-925c-ca3d093ceaca,ACCEPTED,2025-02-07T09:52:00,2025-02-07T09:54:00,2025-02-07T09:54:00,,2025-02-07T09:52:00
4feb62a1-57cd-4024-a394-b70d2efc38bc,a1b5ba7e-93b3-4423-bc41-57ee7ecdddf9,887c04b7-3558-4cd6-b634-cf5a4cd93877,COMPLETED,2025-02-07T09:55:00,2025-02-07T10:08:00,2025-02-07T10:08:00,2025-02-07T11:55:00,2025-02-07T09:55:00
5eafa6d7-30b5-4c07-abc5-7e9b7e072152,e82f31cf-c3b5-431a-9175-ce8ebb6359d1,103eb3c6-8619-4c37-b55b-6a3438e71b7a,NO_RESPONSE,2025-02-07T15:33:00,,,,2025-02-07T15:33:00
7a5f45b3-0495-4edc-8271-547a032effe6,e82f31cf-c3b5-431a-9175-ce8ebb6359d1,ab824e7b-6c52-415c-9b45-3252ae8f2969,MISSED,2025-02-07T15:33:00,,,,2025-02-07T15:33:00
e2bd21a1-9376-42d5-ab40-1b8fc11875ba,e82f31cf-c3b5-431a-9175-ce8ebb6359d1,f09d1541-147b-4b19-b485-f9ad246bf702,ACCEPTED,2025-02-07T15:34:00,2025-02-07T15:43:00,2025-02-07T15:43:00,,2025-02-07T15:34:00
da5e9eb9-fa85-4a86-b183-98d601089718,e82f31cf-c3b5-431a-9175-ce8ebb6359d1,cf15cd3c-d017-49b8-af4a-bd4471976dd4,COMPLETED,2025-02-07T15:46:00,2025-02-07T15:58:00,2025-02-07T15:58:00,2025-02-07T17:46:00,2025-02-07T15:46:00
97e2c9a5-d945-4bb9-bd98-828f03467ca2,5f763cc2-5e15-48f2-884d-9a80d72366f0,6c5114ec-b8e2-4c74-8e20-93ded422c3b1,MISSED,2025-02-07T17:31:00,,,,2025-02-07T17:31:00
17646237-b712-484b-ad45-3e7c9a8e841e,5f763cc2-5e15-48f2-884d-9a80d72366f0,e00b0ffc-7f24-4a41-8150-e710ef1d3730,ACCEPTED,2025-02-07T17:32:00,2025-02-07T17:45:00,2025-02-07T17:45:00,,2025-02-07T17:32:00
7b767e64-d310-4d69-b5ad-9229a15bac92,5f763cc2-5e15-48f2-884d-9a80d72366f0,dd1ab9ef-a26d-487b-9f4e-071ae247a999,DECLINED,2025-02-07T17:33:00,2025-02-07T17:45:00,,,2025-02-07T17:33:00
5e9177ce-a20a-4304-9def-fbe04f0b602e,5f763cc2-5e15-48f2-884d-9a80d72366f0,6ba5036b-8e59-4341-9bc3-f959ef8d8360,ACCEPTED,2025-02-07T17:35:00,2025-02-07T17:40:00,2025-02-07T17:40:00,,2025-02-07T17:35:00
96b3308c-f7ab-4d01-ad19-b03efef394ce,5f763cc2-5e15-48f2-884d-9a80d72366f0,2ae377b5-178c-428d-8503-302dc4d6f806,COMPLETED,2025-02-07T17:36:00,2025-02-07T17:45:00,2025-02-07T17:45:00,2025-02-07T19:36:00,2025-02-07T17:36:00
a7ad5ed1-0991-4793-800b-5cbcb656983a,45476e2e-4a1f-4c48-88ec-14571e44ecc5,126fbc28-6b03-407e-b020-19175754625a,COMPLETED,2025-02-07T18:44:00,2025-02-07T18:56:00,2025-02-07T18:56:00,2025-02-07T20:44:00,2025-02-07T18:44:00
91fc4079-769d-490c-8a53-c79b433725be,45476e2e-4a1f-4c48-88ec-14571e44ecc5,979b5d05-d629-42eb-925c-ca3d093ceaca,COMPLETED,2025-02-07T18:49:00,2025-02-07T18:53:00,2025-02-07T18:53:00,2025-02-07T20:49:00,2025-02-07T18:49:00
66896b7c-04b3-4089-ae51-78a16a5081ae,45476e2e-4a1f-4c48-88ec-14571e44ecc5,7874fffd-6a3d-4885-92ad-f115c4f7779f,ACCEPTED,2025-02-07T18:54:00,2025-02-07T19:09:00,2025-02-07T19:09:00,,2025-02-07T18:54:00
617c002a-eb40-427f-a749-74c2a224573f,c9af6455-97d7-4e76-b2be-942b05bbc9c9,2e3af94c-8ff5-4a35-ac8a-571d4fa070d4,ACCEPTED,2025-02-07T19:41:00,2025-02-07T19:44:00,2025-02-07T19:44:00,,2025-02-07T19:41:00
ff9649bb-d0f3-4ef6-9fe4-a8bde6db92a8,c9af6455-97d7-4e76-b2be-942b05bbc9c9,28309fde-6955-4852-ae11-f09951df357a,EXPIRED,2025-02-07T19:49:00,,,,2025-02-07T19:49:00
68864783-cd29-48e0-be5d-14eb32343a78,c9af6455-97d7-4e76-b2be-942b05bbc9c9,d0a96683-1429-46b7-a70f-c0a765bdce73,ACCEPTED,2025-02-07T19:50:00,2025-02-07T19:53:00,2025-02-07T19:53:00,,2025-02-07T19:50:00
32bb527f-4fd9-4bf1-a6a7-320a90071ea4,c9af6455-97d7-4e76-b2be-942b05bbc9c9,628e4e35-5853-4d59-b32f-4056b7e3e27b,ACCEPTED,2025-02-07T19:51:00,2025-02-07T20:03:00,2025-02-07T20:03:00,,2025-02-07T19:51:00
ccb21c6e-84e3-4fe5-adb1-7fa08b3684d2,c9af6455-97d7-4e76-b2be-942b05bbc9c9,64333604-4c8c-43e1-a6e9-7c4582414c02,ACCEPTED,2025-02-07T19:54:00,2025-02-07T20:00:00,2025-02-07T20:00:00,,2025-02-07T19:54:00
3e0cc056-c2cb-4cbb-be96-2e70016a50b2,7961cc07-d7d5-49dd-9d42-d3ddcf5b6b67,01980ae7-4a49-4fe8-b3d2-6850ed621b41,ACCEPTED,2025-02-08T00:56:00,2025-02-08T01:04:00,2025-02-08T01:04:00,,2025-02-08T00:56:00
2ff9d4a4-8f87-4e1d-8a4a-55df91791a7b,7961cc07-d7d5-49dd-9d42-d3ddcf5b6b67,346ece9f-9eed-4c58-95d7-1c3e38d7cceb,COMPLETED,2025-02-08T00:59:00,2025-02-08T01:11:00,2025-02-08T01:11:00,2025-02-08T02:59:00,2025-02-08T00:59:00
4bf43a90-0dfb-483c-a380-0f155f9837f1,7961cc07-d7d5-49dd-9d42-d3ddcf5b6b67,c1c99edc-e331-448e-a7ab-7b7fcb4ae4e7,ACCEPTED,2025-02-08T01:04:00,2025-02-08T01:13:00,2025-02-08T01:13:00,,2025-02-08T01:04:00
